CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
20-07-0127-46,20-015,CHIQUIMULA,ESQUIPULAS,COLEGIO DE EDUCACIÓN PARA ADULTOS SEMILLA DE VIDA,3A. CALLE 2-13 ZONA 2,21550330,LANDELINO CRUZ GARCIA,EDY NOÉ VIDES MEJÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO PARA ADULTOS SEMILLA VIDA,COLEGIO,COLEGIO PARA ADULTOS SEMILLA VIDA_3A._CALLE_2-13_ZONA_2,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-07-0132-46,20-035,CHIQUIMULA,ESQUIPULAS,LICEO ESQUIPULTECO BILINGÜE,3A. AVENIDA 4-31 ZONA 1,18974280,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,ANA MARÍA PÉREZ HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,LICEO ESQUIPULTECO BILINGÜE,LICEO,LICEO ESQUIPULTECO BILINGÜE_3A._AVENIDA_4-31_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-07-0141-46,20-015,CHIQUIMULA,ESQUIPULAS,INSTITUTO RENÉ ALMENGOR INBECC,"6A. AVENIDA 0-11 ZONA 1, BARRIO SANTIAGUITO",94327270,LANDELINO CRUZ GARCIA,SANTOS INOCENTE RAMOS DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO RENÉ ALMENGOR INBECC,INSTITUTO,"INSTITUTO RENÉ ALMENGOR INBECC_6A._AVENIDA_0-11_ZONA_1,_BARRIO_SANTIAGUITO",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-07-0142-46,20-015,CHIQUIMULA,ESQUIPULAS,INSTITUTO RENÉ ALMENGOR INBECC,"6A. AVENIDA 0-11 ZONA 1, BARRIO SANTIAGUITO",94327270,LANDELINO CRUZ GARCIA,SANTOS INOCENTE RAMOS DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO RENÉ ALMENGOR INBECC,INSTITUTO,"INSTITUTO RENÉ ALMENGOR INBECC_6A._AVENIDA_0-11_ZONA_1,_BARRIO_SANTIAGUITO",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-07-0143-46,20-030,CHIQUIMULA,ESQUIPULAS,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,10 CALLE 6-27 BARRIO SAN SEBASTIÁN,03937160,VILMA ESPERANZA LOPEZ INTERIANO,CARLOS ROLANDO MONROY CHEGÜÉN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE_10_CALLE_6-27_BARRIO_SAN_SEBASTIÁN,ORIENTE,OFICIAL_MONOLINGUE_FIN_DE_SEMANA
20-07-0145-46,20-035,CHIQUIMULA,ESQUIPULAS,COLEGIO PRIVADO MIXTO BENDICIÓN,6A. AVENIDA 6-99 ZONA 1 BARRIO SAN JOAQUÍN,21947610,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,OSCAR ESCOBAR ESPINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,COLEGIO BENDICIÓN,COLEGIO,COLEGIO BENDICIÓN_6A._AVENIDA_6-99_ZONA_1_BARRIO_SAN_JOAQUÍN,ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
20-07-0147-46,20-014,CHIQUIMULA,ESQUIPULAS,LICEO DE FORMACIÓN INTEGRAL,8VA. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATAÑO II,94339020,ERICK ESTUARDO ALVARADO GALVÁN,CÉSAR OBDULIO LÁZARO SÚCHITE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,LICEO FORMACIÓN INTEGRAL,LICEO,LICEO FORMACIÓN INTEGRAL_8VA._CALLE_1-15_ZONA_1_COLONIA_QUIRIO_CATAÑO_II,ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
20-07-0149-46,20-035,CHIQUIMULA,ESQUIPULAS,INSTITUTO TÉCNICO INDUSTRIAL HENRY FORD,"5TA. CALLE ""A"" 6-74 ZONA 1",20219830,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,ROBERTO VELÁSQUEZ REAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,INSTITUTO TÉCNICO INDUSTRIAL HENRY FORD,INSTITUTO,"INSTITUTO TÉCNICO INDUSTRIAL HENRY FORD_5TA._CALLE_""A""_6-74_ZONA_1",ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
20-07-0332-46,20-015,CHIQUIMULA,ESQUIPULAS,ESCUELA DE EDUCACIÓN DIVERSIFICADA EDIVER,6A. AVENIDA. 6-99 ZONA 1,14914850,LANDELINO CRUZ GARCIA,HÉCTOR LEONEL SALGUERO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,ESCUELA EDUCACIÓN DIVERSIFICADA EDIVER,ESCUELA,ESCUELA EDUCACIÓN DIVERSIFICADA EDIVER_6A._AVENIDA._6-99_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-07-0506-46,20-044,CHIQUIMULA,ESQUIPULAS,COLEGIO PRIVADO MIXTO MONTESSORI,6A. AVENIDA 6-99 ZONA 1,94312700,ERICK ESTUARDO ALVARADO GALVÁN,HÉCTOR LEONEL SALGUERO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO MONTESSORI,COLEGIO,COLEGIO MONTESSORI_6A._AVENIDA_6-99_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-07-1909-46,20-015,CHIQUIMULA,ESQUIPULAS,COLEGIO CATOLICO PRIVADO MIXTO SAN BENITO,13 CALLE 6-06 ZONA 1,94313910,LANDELINO CRUZ GARCIA,MARIO RICARDO LEIVA DÍAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO CATOLICO 'SAN BENITO',COLEGIO,COLEGIO CATOLICO 'SAN BENITO'_13_CALLE_6-06_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-07-2098-46,20-014,CHIQUIMULA,ESQUIPULAS,COLEGIO PRIVADO MIXTO RENACIMIENTO,5A. AVENIDA. 2-25 ZONA 1,94320120,ERICK ESTUARDO ALVARADO GALVÁN,LUIS ARIEL SANDOVAL ARANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,COLEGIO RENACIMIENTO,COLEGIO,COLEGIO RENACIMIENTO_5A._AVENIDA._2-25_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
20-07-2365-46,20-014,CHIQUIMULA,ESQUIPULAS,COLEGIO PRIVADO MIXTO RENACIMIENTO,"5A. AVENIDA, 2-25 ZONA 1 ESQUIPULAS",NO DISPONIBLE,ERICK ESTUARDO ALVARADO GALVÁN,SIN ASIGNAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO RENACIMIENTO,COLEGIO,"COLEGIO RENACIMIENTO_5A._AVENIDA,_2-25_ZONA_1_ESQUIPULAS",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-08-0004-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,COLEGIO CRISTIANO CRISTO VIENE YA,COLONIA BETHEL ALDEA LA ERMITA,94375340,SONIA FAVIOLA FRANCO GARCÍA,EVER AROLDO CORTEZ GUERRA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO CRISTIANO CRISTO VIENE YA,COLEGIO,COLEGIO CRISTIANO CRISTO VIENE YA_COLONIA_BETHEL_ALDEA_LA_ERMITA,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-08-0006-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,COLONIA NUEVA,01947210,SONIA FAVIOLA FRANCO GARCÍA,ULISES RIVERA ACEVEDO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_COLONIA_NUEVA,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
20-08-0018-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,COLEGIO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,COLONIA NUEVA,94351100,SONIA FAVIOLA FRANCO GARCÍA,SANDRA ERUDINA ESPINO CASTILLO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO MUNICIPAL DIVERSIFICADA,COLEGIO,COLEGIO MUNICIPAL DIVERSIFICADA_COLONIA_NUEVA,ORIENTE,MUNICIPAL_MONOLINGUE_DIARIO(REGULAR)
20-08-0020-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,COLONIA NUEVA,01947210,SONIA FAVIOLA FRANCO GARCÍA,ULISES RIVERA ACEVEDO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA_COLONIA_NUEVA,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
20-08-0025-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,COLEGIO CRISTIANO CRISTO VIENE YA,"COLONIA BETHEL, ALDEA LA ERMITA",94375340,SONIA FAVIOLA FRANCO GARCÍA,EVER AROLDO CORTEZ GUERRA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,COLEGIO CRISTIANO CRISTO VIENE YA,COLEGIO,"COLEGIO CRISTIANO CRISTO VIENE YA_COLONIA_BETHEL,_ALDEA_LA_ERMITA",ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
20-09-0037-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,COMPLEJO EDUCATIVO INTERCULTURAL,"COLONIA SANTA FILOMENA, ZONA 2",37215150,MIRNA MARLENY JUAREZ PEREZ,ORFA RECINOS RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,COMPLEJO EDUCATIVO INTERCULTURAL,OTRO,"COMPLEJO EDUCATIVO INTERCULTURAL_COLONIA_SANTA_FILOMENA,_ZONA_2",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-09-0043-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,COMPLEJO EDUCATIVO INTERCULTURAL,COLONIA SANTA FILOMENA ZONA 2,94402540,MIRNA MARLENY JUAREZ PEREZ,MARIA ESTHER MARCOS LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COMPLEJO EDUCATIVO INTERCULTURAL,OTRO,COMPLEJO EDUCATIVO INTERCULTURAL_COLONIA_SANTA_FILOMENA_ZONA_2,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-09-0044-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,COLEGIO CATOLICO PRIVADO MIXTO SAN FRANCISCO DE ASIS,"COLONIA SANTA FILOMENA, ZONA 2",20750930,RICARDO URIEL SAMAYOA TRIGUEROS,JUAN LUIS MIGUEL AGOSTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO CATOLICO SAN FRANCISCO ASIS,COLEGIO,"COLEGIO CATOLICO SAN FRANCISCO ASIS_COLONIA_SANTA_FILOMENA,_ZONA_2",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-09-0045-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO TÉCNICO QUEZALTEPEQUE,9. CALLEJON 1-72 ZONA 1,51018580,RICARDO URIEL SAMAYOA TRIGUEROS,ELOINA MARGOTH SANDOVAL VILLAFUERTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,LICEO TECNICO QUEZALTEPEQUE,LICEO,LICEO TECNICO QUEZALTEPEQUE_9._CALLEJON_1-72_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-09-0056-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,COMPLEJO EDUCATIVO INTERCULTURAL,"COLONIA SANTA FILOMENA, ZONA 2",37215150,MIRNA MARLENY JUAREZ PEREZ,ORFA RECINOS RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,COMPLEJO EDUCATIVO INTERCULTURAL,OTRO,"COMPLEJO EDUCATIVO INTERCULTURAL_COLONIA_SANTA_FILOMENA,_ZONA_2",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-09-0060-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,"COLONIA SANTA FILOMENA, ZONA 2",37215150,MIRNA MARLENY JUAREZ PEREZ,OLGA ELENA CASTAÑEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,INSTITUTO NOCTURNO CIENCIAS COMERCIALES,INSTITUTO,"INSTITUTO NOCTURNO CIENCIAS COMERCIALES_COLONIA_SANTA_FILOMENA,_ZONA_2",ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
20-09-0063-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO TÉCNICO QUEZALTEPEQUE,9NO. CALLEJÓN 1-72 ZONA 1,51018580,RICARDO URIEL SAMAYOA TRIGUEROS,ELOINA MARGOTH SANDOVAL VILLAFUERTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,LICEO TÉCNICO QUEZALTEPEQUE,LICEO,LICEO TÉCNICO QUEZALTEPEQUE_9NO._CALLEJÓN_1-72_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
20-09-0064-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,COLEGIO ADVENTISTA REDENCIÓN,14 CALLEJÓN 3-11 ZONA 2 COLONIA VILLA LORENA,70059380,RICARDO URIEL SAMAYOA TRIGUEROS,BLANCA EDINA PÉREZ FELIPE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO ADVENTISTA REDENCIÓN,COLEGIO,COLEGIO ADVENTISTA REDENCIÓN_14_CALLEJÓN_3-11_ZONA_2_COLONIA_VILLA_LORENA,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-09-0069-46,20-030,CHIQUIMULA,QUEZALTEPEQUE,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,1ERA. CALLE 4-59 ZONA 1,30865410,VILMA ESPERANZA LOPEZ INTERIANO,SINDY YAMALÍ VÁSQUEZ PASCUAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE_1ERA._CALLE_4-59_ZONA_1,ORIENTE,OFICIAL_MONOLINGUE_FIN_DE_SEMANA
20-09-0071-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO TÉCNICO QUEZALTEPEQUE,9. CALLEJON 1-72 ZONA 1,51018580,RICARDO URIEL SAMAYOA TRIGUEROS,ELOINA MARGOTH SANDOVAL VILLAFUERTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,LICEO TÉCNICO QUEZALTEPEQUE,LICEO,LICEO TÉCNICO QUEZALTEPEQUE_9._CALLEJON_1-72_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
20-09-0073-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,"COLONIA SANTA FILOMENA, ZONA 2",37215150,MIRNA MARLENY JUAREZ PEREZ,OLGA ELENA CASTAÑEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,INSTITUTO NOCTURNO CIENCIAS COMERCIALES,INSTITUTO,"INSTITUTO NOCTURNO CIENCIAS COMERCIALES_COLONIA_SANTA_FILOMENA,_ZONA_2",ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
20-09-0408-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,COLONIA SANTA FILOMENA,94402540,MIRNA MARLENY JUAREZ PEREZ,REINALDO JOÉL MARROQUÍN TORRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO NOCTURNO CIENCIAS COMERCIALES,INSTITUTO,INSTITUTO NOCTURNO CIENCIAS COMERCIALES_COLONIA_SANTA_FILOMENA,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-09-1525-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO TÉCNICO QUEZALTEPEQUE,9NO. CALLEJON 1-72 ZONA 1,51018580,RICARDO URIEL SAMAYOA TRIGUEROS,ELOINA MARGOTH SANDOVAL VILLAFUERTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,LICEO TECNICO QUEZALTEPEQUE,LICEO,LICEO TECNICO QUEZALTEPEQUE_9NO._CALLEJON_1-72_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-09-1793-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,ESCUELA NORMAL DE EDUCACIÓN FÍSICA DOCTOR EN CIENCIAS POLÍTICAS Y SOCIALES MARIO ROLANDO TORRES MARROQUÍN,KILOMETRO 197 CARRETERA A ESQUIPULAS COLONIA LOS PINOS,64303100,MIRNA MARLENY JUAREZ PEREZ,LUIS EDUARDO FRANCISCO ELGUETA ANDRINO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,ESCUELA NORMAL EDUCACIÓN FÍSICA DOCTOR EN CIENCIAS POLÍTICAS SOCIALES MARIO ROLANDO TORRES MARROQUÍN,ESCUELA,ESCUELA NORMAL EDUCACIÓN FÍSICA DOCTOR EN CIENCIAS POLÍTICAS SOCIALES MARIO ROLANDO TORRES MARROQUÍN_KILOMETRO_197_CARRETERA_A_ESQUIPULAS_COLONIA_LOS_PINOS,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
20-09-1794-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO DE BACHILLERATO EN COMPUTACION,3A. AVENIDA. 1-68 ZONA 1,15781980,MIRNA MARLENY JUAREZ PEREZ,WILLIAM EDUARDO MORALES GONZÁLEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO BACHILLERATO EN COMPUTACION,INSTITUTO,INSTITUTO BACHILLERATO EN COMPUTACION_3A._AVENIDA._1-68_ZONA_1,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
20-09-2271-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,"COLONIA SANTA FILOMENA, ZONA 2",37215150,MIRNA MARLENY JUAREZ PEREZ,OLGA ELENA CASTAÑEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO NOCTURNO CIENCIAS COMERCIALES,INSTITUTO,"INSTITUTO NOCTURNO CIENCIAS COMERCIALES_COLONIA_SANTA_FILOMENA,_ZONA_2",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-10-0013-46,20-011,CHIQUIMULA,SAN JACINTO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,BARRIO EL CENTRO SAN JACINTO,NO DISPONIBLE,OSWALDO RAFAEL SALINAS BRENES,NOLVIA DANILDA MÉNDEZ RAMÍREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_BARRIO_EL_CENTRO_SAN_JACINTO,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
20-10-0020-46,20-030,CHIQUIMULA,SAN JACINTO,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,ALDEA TIZUBÍN,53720910,VILMA ESPERANZA LOPEZ INTERIANO,DINA RAMÍREZ MARCOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE_ALDEA_TIZUBÍN,ORIENTE,OFICIAL_MONOLINGUE_FIN_DE_SEMANA
20-11-0001-46,20-018,CHIQUIMULA,IPALA,INSTITUTO TÉCNICO INDUSTRIAL ALBERT EINSTEIN,1A. DIAGONAL 2-44 ZONA 1,15850520,NILDA MARITZA ARROYO RODRIGUEZ,ELSY MARINA RAMÍREZ RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO TECNICO INDUSTRIAL ALBERT EINSTEIN,INSTITUTO,INSTITUTO TECNICO INDUSTRIAL ALBERT EINSTEIN_1A._DIAGONAL_2-44_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-11-0009-46,20-018,CHIQUIMULA,IPALA,COLEGIO PRIVADO DE BACHILLERATO POR MADUREZ EMMANUEL,RUTA NACIONAL 1-23 ZONA 1,63105010,NILDA MARITZA ARROYO RODRIGUEZ,CELMA YOLANDA MORALES SALGUERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,COLEGIO BACHILLERATO POR MADUREZ EMMANUEL,COLEGIO,COLEGIO BACHILLERATO POR MADUREZ EMMANUEL_RUTA_NACIONAL_1-23_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
20-11-0012-46,20-041,CHIQUIMULA,IPALA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA EL SUYATE,10496080,JUAN DE DIOS MONROY RAMIREZ,GILMER LEONARD VILLAFUERTE LOPEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_ALDEA_EL_SUYATE,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
20-11-0029-46,20-041,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO PROYECCION,1 AVENIDA 1-35 ZONA 5,94283030,JUAN DE DIOS MONROY RAMIREZ,AURA GUILLERMINA PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,COLEGIO PARTICULAR PROYECCION,COLEGIO,COLEGIO PARTICULAR PROYECCION_1_AVENIDA_1-35_ZONA_5,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-11-0030-46,20-039,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO PROYECCIÓN,1A. AVENIDA 1-35 ZONA 5,94283030,EDGAR ANIBAL MENENDEZ VELASQUEZ,AURA GUILLERMINA PÉREZ DE GÁLVAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO PARTICULAR PROYECCIÓN,COLEGIO,COLEGIO PARTICULAR PROYECCIÓN_1A._AVENIDA_1-35_ZONA_5,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
