CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
10-01-0078-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,6A. AVENIDA 2-21 ZONA 1,71549330,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ALBA PATRICIA CIFUENTES DIAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LICEO MAZATECO,COLEGIO,COLEGIO LICEO MAZATECO_6A._AVENIDA_2-21_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0083-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO TECNOLÓGICO DEL SUROCCIDENTE,FINCA CHOJOJA,87183690,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,LIDIA ELIZABETH JEREZ DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO TECNOLOGICO DEL SUROCCIDENTE,INSTITUTO,INSTITUTO TECNOLOGICO DEL SUROCCIDENTE_FINCA_CHOJOJA,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0088-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,CANTON SANTA CRISTINA ZONA 2,50230860,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,CARLOS GUSTAVO FLORES CALDERÓN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SUCHITEPÉQUEZ,ESCUELA NACIONAL CIENCIAS COMERCIALES,ESCUELA,ESCUELA NACIONAL CIENCIAS COMERCIALES_CANTON_SANTA_CRISTINA_ZONA_2,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-01-0095-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PARTICULAR MIXTO LA ILUSTRACION,3A AVE. 4-92 ZONA 1,16396960,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,MARÍA ELENA ROCHA NAVARRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO PARTICULAR LA ILUSTRACION,COLEGIO,COLEGIO PARTICULAR LA ILUSTRACION_3A_AVE._4-92_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0097-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO PERPETUO SOCORRO,1A CALLE 3-39 ZONA 1,16143250,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SENAIDA ANAVELA BARRIENTOS CASEROS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO PERPETUO SOCORRO,COLEGIO,COLEGIO PERPETUO SOCORRO_1A_CALLE_3-39_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0098-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO DE COMPUTACION INFORMÁTICA,"COLONIA SAN BARTOLOME, 4A. CALLE FINAL",86799930,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,JOSÉ MARÍA RODRÍGUEZ TOMÁS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO COMPUTACION INFORMATICA,INSTITUTO,"INSTITUTO COMPUTACION INFORMATICA_COLONIA_SAN_BARTOLOME,_4A._CALLE_FINAL",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0106-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,"12 CALLE 4-45, ZONA 1",71911610,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA ROSEMARY FIGUEROA XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LATINOAMERICANO GOSPEL,COLEGIO,"COLEGIO LATINOAMERICANO GOSPEL_12_CALLE_4-45,_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0143-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUEVA FAMILIA,KILÓMETRO 1 CARRETERA A SAN FRANCISCO ZAPOTITLAN,87209240,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,DULCE ROSARIO AVILA TOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO NUEVA FAMILIA,COLEGIO,COLEGIO NUEVA FAMILIA_KILÓMETRO_1_CARRETERA_A_SAN_FRANCISCO_ZAPOTITLAN,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0150-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA MAZATENANGO,CANTON SANTA CRISTINA,11933170,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ERIK DANIEL LEMUS JEREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO NACIONAL DIVERSIFICADA MAZATENANGO,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA MAZATENANGO_CANTON_SANTA_CRISTINA,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-01-0161-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO ROSARIO,2A. AVENIDA 4-84 ZONA 1,15916150,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CARLOS ALBERTO SARDÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO ROSARIO,COLEGIO,COLEGIO ROSARIO_2A._AVENIDA_4-84_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0174-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO PESTALOZZI,1A. CALLE 1-63  ZONA 1,87231610,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,SILVIA VANESSA OCAL PACAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO PESTALOZZI,COLEGIO,COLEGIO PESTALOZZI_1A._CALLE_1-63__ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0175-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO PESTALOZZI,1A. CALLE 1-63 ZONA 1,87231610,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,SILVIA VANESSA OCAL PACAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO PESTALOZZI,COLEGIO,COLEGIO PESTALOZZI_1A._CALLE_1-63_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0178-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PARTICULAR MIXTO CENTROAMERICANO,12 CALLE 5-03 ZONA 1,01944480,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,JOSÉ ANTONIO MEDRANO OROSCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO PARTICULAR CENTROAMERICANO,COLEGIO,COLEGIO PARTICULAR CENTROAMERICANO_12_CALLE_5-03_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0180-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,6A. AVENIDA 2-21 ZONA 1,71549330,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ALBA PATRICIA CIFUENTES DIAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LICEO MAZATECO,COLEGIO,COLEGIO LICEO MAZATECO_6A._AVENIDA_2-21_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0184-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DEL CARMEN,"1A. CALLE 1-14 ZONA 2, LOTIFICACION EL ROBLE",86790920,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARIELA AZUCENA MEZA DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO NUESTRA SEÑORA DEL CARMEN,COLEGIO,"COLEGIO NUESTRA SEÑORA DEL CARMEN_1A._CALLE_1-14_ZONA_2,_LOTIFICACION_EL_ROBLE",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0186-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE AMERICANO,KILÓMETRO. 1.2 CARRETERA A SAN FRANCISCO ZAPOTITLAN,87226790,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,MARÍA ESTHER MÉNDEZ ARRIOLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO BILINGUE AMERICANO,COLEGIO,COLEGIO BILINGUE AMERICANO_KILÓMETRO._1.2_CARRETERA_A_SAN_FRANCISCO_ZAPOTITLAN,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0189-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DEL CARMEN,"1A.CALLE ZONA 2, LOTIFICACION EL ROBLE",86790920,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARIELA AZUCENA MEZA DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO NUESTRA SEÑORA DEL CARMEN,COLEGIO,"COLEGIO NUESTRA SEÑORA DEL CARMEN_1A.CALLE_ZONA_2,_LOTIFICACION_EL_ROBLE",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0190-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DEL CARMEN,"1A. CALLE 1-14 ZONA 2,  LOTIFICACION EL ROBLE",86790920,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MANUEL ANTONIO GAMBOA GUTIÉRREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO NUESTRA SEÑORA DEL CARMEN,COLEGIO,"COLEGIO NUESTRA SEÑORA DEL CARMEN_1A._CALLE_1-14_ZONA_2,__LOTIFICACION_EL_ROBLE",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0191-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DEL CARMEN,"1A. CALLE 1-14 ZONA 2, LOTIFICACION EL ROBLE",86790920,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARIELA AZUCENA MEZA DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO NUESTRA SEÑORA DEL CARMEN,COLEGIO,"COLEGIO NUESTRA SEÑORA DEL CARMEN_1A._CALLE_1-14_ZONA_2,_LOTIFICACION_EL_ROBLE",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0193-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO SANTA MARIA DEL CAMINO,1A. CALLE 1-33 ZONA 1,87291270,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CARLOS ROLANDO FLORES SARDÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO SANTA MARIA DEL CAMINO,COLEGIO,COLEGIO SANTA MARIA DEL CAMINO_1A._CALLE_1-33_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0194-46,10-002,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,COMUNIDAD LA VEGA,06655820,MIGUEL ANGEL VALLEJO FIGUEROA,HANSON GERARDO HERNANDEZ ALVAREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_COMUNIDAD_LA_VEGA,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-01-0196-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,7A. AVENIDA 8-31 ZONA 1,61607930,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ELIO SALVADOR OROZCO PINEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO EDUCATIVO INTEGRAL CRISTIANO FUENTE BENDICION,COLEGIO,COLEGIO EDUCATIVO INTEGRAL CRISTIANO FUENTE BENDICION_7A._AVENIDA_8-31_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0202-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO PERPETUO SOCORRO,"1A. CALLE 3-39, ZONA 1",87180900,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SENAIDA ANAVELA BARRIENTOS CASEROS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO PERPETUO SOCORRO,COLEGIO,"COLEGIO PERPETUO SOCORRO_1A._CALLE_3-39,_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0206-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,6A. AVENIDA NORTE 4-28 ZONA 1,87209840,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,DAVID CASTILLO PADILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO ESTUDIOS SUPERIORES INTEGRALES,COLEGIO,COLEGIO ESTUDIOS SUPERIORES INTEGRALES_6A._AVENIDA_NORTE_4-28_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0209-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO CENTRO EDUCATIVO MAZATECO,3A. CALLE NO. 214 ZONA 2 BARRIO LA UNION,15174220,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,OTTO ERIC NEFTALÍ MARTINEZ OBREGON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO EDUCATIVO MAZATECO,COLEGIO,COLEGIO EDUCATIVO MAZATECO_3A._CALLE_NO._214_ZONA_2_BARRIO_LA_UNION,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0210-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO CENTRO EDUCATIVO MAZATECO,3A. CALLE NO. 214 ZONA 2 BARRIO LA UNION,15174220,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,OTTO ERIC NEFTALÍ MARTINEZ OBREGON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO EDUCATIVO MAZATECO,COLEGIO,COLEGIO EDUCATIVO MAZATECO_3A._CALLE_NO._214_ZONA_2_BARRIO_LA_UNION,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0234-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TECNOLÓGICO PRIVADO URBANO MIXTO FERDINAND LASSALLE,"AVENIDA DEL ESTADIO 2-50 CANTON RAYOS DEL SOL, ZONA 2",87273630,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARVIN GUSTAVO OROZCO BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO TECNOLOGICO URBANO FERDINAND LASSALLE,INSTITUTO,"INSTITUTO TECNOLOGICO URBANO FERDINAND LASSALLE_AVENIDA_DEL_ESTADIO_2-50_CANTON_RAYOS_DEL_SOL,_ZONA_2",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0241-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,LICEO DE EDUCACIÓN SUPERIOR PREUNIVERSITARIO,AVENIDA DEL ESTADIO 2-50 ZONA 2,87273630,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARVIN GUSTAVO OROZCO BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,LICEO SUPERIOR PREUNIVERSITARIO,LICEO,LICEO SUPERIOR PREUNIVERSITARIO_AVENIDA_DEL_ESTADIO_2-50_ZONA_2,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0245-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO NACIONAL DE EDUCACIÓN BASICA Y DIVERSIFICADO NUEVO AMANECER CON VISION,"5TA. AVENIDA FINAL, AVENIDA DOLORES, ZONA 1",58848490,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,FLOR DE MARIA LOPEZ BARRIOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO NACIONAL BASICA DIVERSIFICADO NUEVO AMANECER CON VISION,INSTITUTO,"INSTITUTO NACIONAL BASICA DIVERSIFICADO NUEVO AMANECER CON VISION_5TA._AVENIDA_FINAL,_AVENIDA_DOLORES,_ZONA_1",SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-01-0247-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO PERPETUO SOCORRO,"1ERA. CALLE, 3-39 ZONA 1",87180900,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SENAIDA ANAVELA BARRIENTOS CASEROS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO PERPETUO SOCORRO,COLEGIO,"COLEGIO PERPETUO SOCORRO_1ERA._CALLE,_3-39_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0251-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,"12 CALLE 4-45, ZONA 1",79119070,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,BRENDA LETICIA RAMOS PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LATINOAMERICANO GOSPEL,COLEGIO,"COLEGIO LATINOAMERICANO GOSPEL_12_CALLE_4-45,_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0271-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO CRISTIANO EMANUEL,6A. CALLE FINAL CANTON SAN JOSE ZONA 1,87263860,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ALONDRA MARISOL GALIANO PUAC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO CRISTIANO EMANUEL,COLEGIO,COLEGIO CRISTIANO EMANUEL_6A._CALLE_FINAL_CANTON_SAN_JOSE_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0273-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO PAULO FREIRE,7A. AVENIDA 8-15 ZONA 1,61135230,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ANDREA ESPERANZA LARES LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO PAULO FREIRE,INSTITUTO,INSTITUTO PAULO FREIRE_7A._AVENIDA_8-15_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0274-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,79119070,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA ROSEMARY FIGUEROA XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LATINOAMERICANO GOSPEL,COLEGIO,COLEGIO LATINOAMERICANO GOSPEL_12_CALLE_4-45_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0275-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TÉCNICO PRIVADO JOSE ORTEGA Y GASSET,2DA. AVENIDA 1-37 ZONA 2 COLONIA ACEITUNO,51534090,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA NOHEMI GUZMÁN MARTÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO TECNICO JOSE ORTEGA GASSET,INSTITUTO,INSTITUTO TECNICO JOSE ORTEGA GASSET_2DA._AVENIDA_1-37_ZONA_2_COLONIA_ACEITUNO,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0278-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TÉCNICO PRIVADO JOSE ORTEGA Y GASSET,2DA. AVENIDA 1-37 ZONA 2 COLONIA ACEITUNO,51534090,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA NOHEMI GUZMÁN MARTÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO TECNICO JOSE ORTEGA GASSET,INSTITUTO,INSTITUTO TECNICO JOSE ORTEGA GASSET_2DA._AVENIDA_1-37_ZONA_2_COLONIA_ACEITUNO,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0281-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO RAFAEL LANDIVAR,12A. CALLE 4-57 ZONA 1,70163310,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,AURA BEATRIZ JACINTO CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO RAFAEL LANDIVAR,COLEGIO,COLEGIO RAFAEL LANDIVAR_12A._CALLE_4-57_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0282-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO RAFAEL LANDIVAR,12A. CALLE 4-57 ZONA 1,70163310,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,AURA BEATRIZ JACINTO CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO RAFAEL LANDIVAR,COLEGIO,COLEGIO RAFAEL LANDIVAR_12A._CALLE_4-57_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0283-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO RAFAEL LANDIVAR,12A. CALLE 4-57 ZONA 1,70163310,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,AURA BEATRIZ JACINTO CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO RAFAEL LANDIVAR,COLEGIO,COLEGIO RAFAEL LANDIVAR_12A._CALLE_4-57_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0284-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO RAFAEL LANDIVAR,12A. CALLE 4-57 ZONA 1,70163310,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,AURA BEATRIZ JACINTO CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO RAFAEL LANDIVAR,COLEGIO,COLEGIO RAFAEL LANDIVAR_12A._CALLE_4-57_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
