CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
05-01-0110-46,05-033,ESCUINTLA,ESCUINTLA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES ADS. AL INEB SIMON BERGAÑO Y VILLEGAS,1A AVE. SUR 10-30 ZONA 1,78880048,REMY ARTURO SINAY GUDIEL,CARLOS JOSE RODRIGO RODRIGUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,ESCUELA NACIONAL CIENCIAS COMERCIALES ADS. AL INEB SIMON BERGAÑO VILLEGAS,ESCUELA,ESCUELA NACIONAL CIENCIAS COMERCIALES ADS. AL INEB SIMON BERGAÑO VILLEGAS_1A_AVE._SUR_10-30_ZONA_1,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
05-01-0119-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO ESCOLAR NUESTRA SEÑORA DE CONCEPCION,KILÓMETRO. 59 CARRETERA A SANTA LUCIA COTZUMALGUAPA,78881194,REMY ARTURO SINAY GUDIEL,MILTON LAUREANO GONZÁLEZ LARIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,CENTRO ESCOLAR NUESTRA SEÑORA CONCEPCION,CENTRO,CENTRO ESCOLAR NUESTRA SEÑORA CONCEPCION_KILÓMETRO._59_CARRETERA_A_SANTA_LUCIA_COTZUMALGUAPA,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0121-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO TÉCNICO EXPERIMENTAL DEL SUR,1A. CALLE 2-38 ZONA 3,31651314,REMY ARTURO SINAY GUDIEL,JUAN ROMEO SUÁREZ CHACÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO TECNICO EXPERIMENTAL DEL SUR,INSTITUTO,INSTITUTO TECNICO EXPERIMENTAL DEL SUR_1A._CALLE_2-38_ZONA_3,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0126-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO PARTICULAR MIXTO ESCUINTLECO BILINGÜE,1A AVENIDA 6-60 ZONA 4,78890988,REMY ARTURO SINAY GUDIEL,GIEZI HAZAEL LÓPEZ BLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR ESCUINTLECO BILINGÜE,COLEGIO,COLEGIO PARTICULAR ESCUINTLECO BILINGÜE_1A_AVENIDA_6-60_ZONA_4,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0131-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO MIGUEL ANGEL ASTURIAS,5A AVE 6-61 ZONA 1,NO DISPONIBLE,REMY ARTURO SINAY GUDIEL,SIN ASIGNAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO 'MIGUEL ANGEL ASTURIAS',CENTRO,CENTRO EDUCATIVO 'MIGUEL ANGEL ASTURIAS'_5A_AVE_6-61_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0144-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,"3A. AVENIDA. 5-52 ZONA 1 ESCUINTLA,",78894544,REMY ARTURO SINAY GUDIEL,NIDIA AMARILIS GALVEZ CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,CENTRO,"CENTRO EDUCACIONAL GUATEMALTECO DEL SUR_3A._AVENIDA._5-52_ZONA_1_ESCUINTLA,",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0145-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO NACIONAL DE PERITO EN MERCADOTECNIA Y PUBLICIDAD,4A. AVE. SUR 15-20 ZONA 4,78893272,REMY ARTURO SINAY GUDIEL,MARIELA FLORIBÉL MÉNDEZ MALDONADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO NACIONAL PERITO EN MERCADOTECNIA PUBLICIDAD,INSTITUTO,INSTITUTO NACIONAL PERITO EN MERCADOTECNIA PUBLICIDAD_4A._AVE._SUR_15-20_ZONA_4,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
05-01-0146-46,05-033,ESCUINTLA,ESCUINTLA,ESCUELA NACIONAL MIXTA NOCTURNA DE CIENCIAS COMERCIALES,1A AVE. 10-30 ZONA 1,57171570,REMY ARTURO SINAY GUDIEL,LEONEL ARNULFO ORTEGA MORATAYA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ESCUINTLA,ESCUELA NACIONAL MIXTA NOCTURNA CIENCIAS COMERCIALES,ESCUELA,ESCUELA NACIONAL MIXTA NOCTURNA CIENCIAS COMERCIALES_1A_AVE._10-30_ZONA_1,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
05-01-0184-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,1ERA. AVENIDA 10-30 ZONA 1 COLONIA EL PROGRESO,78895918,REMY ARTURO SINAY GUDIEL,MARÍA EUGENIA BARRERA BARREDA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA,INSTITUTO,INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA_1ERA._AVENIDA_10-30_ZONA_1_COLONIA_EL_PROGRESO,SUR,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
05-01-0187-46,05-033,ESCUINTLA,ESCUINTLA,LICEO INTEGRAL DEL SUR,"7A. CALLE 2-64, ZONA 3, BARRIO SAN MIGUEL",78268277,REMY ARTURO SINAY GUDIEL,KIMBERLY KARINA GUZMÁN MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,LICEO INTEGRAL DEL SUR,LICEO,"LICEO INTEGRAL DEL SUR_7A._CALLE_2-64,_ZONA_3,_BARRIO_SAN_MIGUEL",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0207-46,05-033,ESCUINTLA,ESCUINTLA,LICEO EVANGELICO EL EDEN,6A CALLE 1-60 ZONA 3 BARRIO SANTA ANA,41086951,REMY ARTURO SINAY GUDIEL,SANDRA JUDITH COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,LICEO EVANGELICO EL EDEN,LICEO,LICEO EVANGELICO EL EDEN_6A_CALLE_1-60_ZONA_3_BARRIO_SANTA_ANA,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0231-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,KILÓMETRO. 60 LA FELICIDAD SALIDA A PUERTO SAN JOSÉ,47691929,REMY ARTURO SINAY GUDIEL,JESSICA JEANNETTE SAGASTUME HICKS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,COLEGIO,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC_KILÓMETRO._60_LA_FELICIDAD_SALIDA_A_PUERTO_SAN_JOSÉ,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0253-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO TÉCNICO CIENCIAS INDUSTRIALES,2DA. CALLE 3-28 ZONA 1,78898879,REMY ARTURO SINAY GUDIEL,MAYRON USIEL LOAIZA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,INSTITUTO TÉCNICO CIENCIAS INDUSTRIALES,INSTITUTO,INSTITUTO TÉCNICO CIENCIAS INDUSTRIALES_2DA._CALLE_3-28_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0259-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,KILÓMETRO. 60 LA FELICIDAD SALIDA A PUERTO SAN JOSÉ ESCUINTLA,78841293,REMY ARTURO SINAY GUDIEL,JESSICA JEANNETTE SAGASTUME HICKS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,COLEGIO,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC_KILÓMETRO._60_LA_FELICIDAD_SALIDA_A_PUERTO_SAN_JOSÉ_ESCUINTLA,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0263-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO PARTICULAR MIXTO ESCUINTLECO BILINGÜE,1RA.   AVENIDA 6-60 ZONA 4,78890988,REMY ARTURO SINAY GUDIEL,GIEZI HAZAEL LÓPEZ BLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR ESCUINTLECO BILINGÜE,COLEGIO,COLEGIO PARTICULAR ESCUINTLECO BILINGÜE_1RA.___AVENIDA_6-60_ZONA_4,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0271-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,5A CALLE 5-10 ZONA 3 COLONIA MADRID,50232975,REMY ARTURO SINAY GUDIEL,MIRIAM AZUCENA MARTINEZ GARCIA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA,INSTITUTO,INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA_5A_CALLE_5-10_ZONA_3_COLONIA_MADRID,SUR,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
05-01-0278-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO TÉCNICO CIENCIAS INDUSTRIALES,2DA. CALLE 3-28 ZONA 1,78898879,REMY ARTURO SINAY GUDIEL,MAYRON USIEL LOAIZA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO TÉCNICO CIENCIAS INDUSTRIALES,INSTITUTO,INSTITUTO TÉCNICO CIENCIAS INDUSTRIALES_2DA._CALLE_3-28_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0280-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO DR. JOSÉ SEVERO MARTÍNEZ,5A. AVENIDA 6-61 ZONA 1,48734181,REMY ARTURO SINAY GUDIEL,EDGAR RAFAEL HURTARTE GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO DR. JOSÉ SEVERO MARTÍNEZ,CENTRO,CENTRO EDUCATIVO DR. JOSÉ SEVERO MARTÍNEZ_5A._AVENIDA_6-61_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0289-46,05-033,ESCUINTLA,ESCUINTLA,LICEO FUENTE DE VIDA,LOTE 156 FLORIDO ACEITUNO,56211051,REMY ARTURO SINAY GUDIEL,DIOGENES BAUDILIO FIGUEROA CRUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,LICEO FUENTE VIDA,LICEO,LICEO FUENTE VIDA_LOTE_156_FLORIDO_ACEITUNO,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0299-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO Y FORMACION HUMANA DE MARÍA,"3A AVENIDA ""A"" 4-48 ZONA 1",42065584,REMY ARTURO SINAY GUDIEL,ERICK IVAN RIVERA MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO FORMACION HUMANA MARÍA,CENTRO,"CENTRO EDUCATIVO FORMACION HUMANA MARÍA_3A_AVENIDA_""A""_4-48_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0307-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO COMERCIAL DE CÓMPUTOS AVANZADOS,4A. AVENIDA 15-94 SUR FINAL,78898958,REMY ARTURO SINAY GUDIEL,NILDA JANETHE IBARRA BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO COMERCIAL CÓMPUTOS AVANZADOS,INSTITUTO,INSTITUTO COMERCIAL CÓMPUTOS AVANZADOS_4A._AVENIDA_15-94_SUR_FINAL,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0308-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO BILINGÜE JARDÍN AMERICANO,"3A CALLE SECTOR B LOTE 21, COLONIA JACARANDAS 1, ZONA 3",78898449,REMY ARTURO SINAY GUDIEL,CLAUDIA ARGENTINA JIMÉNEZ PRADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO BILINGÜE JARDÍN AMERICANO,COLEGIO,"COLEGIO BILINGÜE JARDÍN AMERICANO_3A_CALLE_SECTOR_B_LOTE_21,_COLONIA_JACARANDAS_1,_ZONA_3",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0309-46,05-033,ESCUINTLA,ESCUINTLA,LICEO PREUNIVERSITARIO CIENCIA Y TECNOLOGÍA,6TA. AVE. 2-52 ZONA 1,51230832,REMY ARTURO SINAY GUDIEL,SILVIA YANIRA MELENDEZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,LICEO PREUNIVERSITARIO CIENCIA TECNOLOGÍA,LICEO,LICEO PREUNIVERSITARIO CIENCIA TECNOLOGÍA_6TA._AVE._2-52_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0310-46,05-033,ESCUINTLA,ESCUINTLA,LICEO PREUNIVERSITARIO CIENCIA Y TECNOLOGÍA,6TA. AVE. 2-52 ZONA 1,51230832,REMY ARTURO SINAY GUDIEL,SILVIA YANIRA MELENDEZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,LICEO PREUNIVERSITARIO CIENCIA TECNOLOGÍA,LICEO,LICEO PREUNIVERSITARIO CIENCIA TECNOLOGÍA_6TA._AVE._2-52_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0312-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO CON COMPUTACIÓN EL QUETZAL,"3A. CALLE 3-95 ZONA 2, COLONIA EL QUETZAL",78881070,REMY ARTURO SINAY GUDIEL,MARIANELA ECHEVERRÍA TRIGUEROS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO CON COMPUTACIÓN EL QUETZAL,CENTRO,"CENTRO EDUCATIVO CON COMPUTACIÓN EL QUETZAL_3A._CALLE_3-95_ZONA_2,_COLONIA_EL_QUETZAL",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0314-46,05-033,ESCUINTLA,ESCUINTLA,LICEO MIXTO EDUCATIVO DE FORMACIÓN INTEGRAL LIMEFI,"3A. AVENIDA ""A"" 1-92 ZONA 1",35368700,REMY ARTURO SINAY GUDIEL,RUTH LORENA AREVALO OSORIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,LICEO EDUCATIVO FORMACIÓN INTEGRAL LIMEFI,LICEO,"LICEO EDUCATIVO FORMACIÓN INTEGRAL LIMEFI_3A._AVENIDA_""A""_1-92_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0317-46,05-033,ESCUINTLA,ESCUINTLA,LICEO MIXTO EDUCATIVO DE FORMACIÓN INTEGRAL LIMEFI,"3A. AVENIDA ""A"" 1-92 ZONA 1",35368700,REMY ARTURO SINAY GUDIEL,RUTH LORENA AREVALO OSORIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,LICEO EDUCATIVO FORMACIÓN INTEGRAL LIMEFI,LICEO,"LICEO EDUCATIVO FORMACIÓN INTEGRAL LIMEFI_3A._AVENIDA_""A""_1-92_ZONA_1",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0320-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,4TA .AVENIDA.SUR 15-20 ZONA 4,78895255,REMY ARTURO SINAY GUDIEL,SALOMON ALVAREZ ANDRADE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,INSTITUTO PARTICULAR EDUCACIÓN BÁSICA BACHILLERATO POR MADUREZ,INSTITUTO,INSTITUTO PARTICULAR EDUCACIÓN BÁSICA BACHILLERATO POR MADUREZ_4TA_.AVENIDA.SUR_15-20_ZONA_4,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0323-46,05-033,ESCUINTLA,ESCUINTLA,LICEO ESPAÑOL AMERICANO,1RA AVENIDA 0-06 ZONA 4 COLONIA LOS NARANJALES,78897037,REMY ARTURO SINAY GUDIEL,YARISA RUBY SAMAYOA BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,LICEO ESPAÑOL AMERICANO,LICEO,LICEO ESPAÑOL AMERICANO_1RA_AVENIDA_0-06_ZONA_4_COLONIA_LOS_NARANJALES,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0325-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,3A AVENIDA 5-52 ZONA 1,78894544,REMY ARTURO SINAY GUDIEL,NIDIA AMARILIS GALVEZ CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,CENTRO,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR_3A_AVENIDA_5-52_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0338-46,05-033,ESCUINTLA,ESCUINTLA,CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO SOCIEDAD ANÓNIMA,1A AVENIDA 5-80 ZONA 4,78899679,REMY ARTURO SINAY GUDIEL,IRMA MARÍA BARRIOS Y BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO SOCIEDAD ANÓNIMA,LICEO,CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO SOCIEDAD ANÓNIMA_1A_AVENIDA_5-80_ZONA_4,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0342-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO HISPANO-AMÉRICANO HACIENDA VERDE,"2DO. CALLEJÓN, 2DA CALLE, GRANJA NO. 2 CANTÓN LOS VOLADORES ZONA 3",40133449,REMY ARTURO SINAY GUDIEL,EVELYN SUSANA TRABANINO RODAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO HISPANO-AMÉRICANO HACIENDA VERDE,COLEGIO,"COLEGIO HISPANO-AMÉRICANO HACIENDA VERDE_2DO._CALLEJÓN,_2DA_CALLE,_GRANJA_NO._2_CANTÓN_LOS_VOLADORES_ZONA_3",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0344-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO PRIVADO CULTURAL INFORMÁTICO Y CIENTÍFICO IPCIC,3A. CALLE 2-23 ZONA 2 COLONIA EL FERROCARRILERO,41862567,REMY ARTURO SINAY GUDIEL,EDNA TOMASITA HERINCX RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO CULTURAL INFORMÁTICO CIENTÍFICO IPCIC,INSTITUTO,INSTITUTO CULTURAL INFORMÁTICO CIENTÍFICO IPCIC_3A._CALLE_2-23_ZONA_2_COLONIA_EL_FERROCARRILERO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0347-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO GRATIA,"CALLEJÓN PUENTE DE PALO. GRANJA SAN JOSÉ, CANTÓN PUENTE DE PALO",33674187,REMY ARTURO SINAY GUDIEL,MARÍA DEL ROSARIO REYES OLIVA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO GRATIA,CENTRO,"CENTRO EDUCATIVO GRATIA_CALLEJÓN_PUENTE_DE_PALO._GRANJA_SAN_JOSÉ,_CANTÓN_PUENTE_DE_PALO",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0348-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,4TA. AVENIDA 15-20 ZONA 4,78895255,REMY ARTURO SINAY GUDIEL,SALOMON ALVAREZ ANDRADE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,INSTITUTO PARTICULAR EDUCACIÓN BÁSICA BACHILLERATO POR MADUREZ,INSTITUTO,INSTITUTO PARTICULAR EDUCACIÓN BÁSICA BACHILLERATO POR MADUREZ_4TA._AVENIDA_15-20_ZONA_4,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0350-46,05-033,ESCUINTLA,ESCUINTLA,LICEO EVANGÉLICO EL EDEN,6 AVENIDA 13-86 ZONA 1,41261831,REMY ARTURO SINAY GUDIEL,SANDRA JUDITH COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,LICEO EVANGÉLICO EL EDEN,LICEO,LICEO EVANGÉLICO EL EDEN_6_AVENIDA_13-86_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0359-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO Y FORMACIÓN HUMANA DE MARÍA,"3A. CALLE ""A"" 1-43 ZONA 1",42065584,REMY ARTURO SINAY GUDIEL,ERICK IVAN RIVERA MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO FORMACIÓN HUMANA MARÍA,CENTRO,"CENTRO EDUCATIVO FORMACIÓN HUMANA MARÍA_3A._CALLE_""A""_1-43_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0360-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO CAMPUS SUR,1A. AVENIDA CASA NO. 1 ZONA 4 COLONIA LA INDUSTRIA,77254989,REMY ARTURO SINAY GUDIEL,EVELYN SAMANTHA PÉREZ ROSAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO CAMPUS SUR,CENTRO,CENTRO EDUCATIVO CAMPUS SUR_1A._AVENIDA_CASA_NO._1_ZONA_4_COLONIA_LA_INDUSTRIA,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0364-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO TÉCNICO DE CAPACITACIÓN Y PRODUCTIVIDAD INTECAP,4A. CALLE Y 16 AVENIDA ZONA 5 COLONIA HUNAPÚ,77903232,REMY ARTURO SINAY GUDIEL,DANIEL EDMUNDO ARREAZA NAVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,INSTITUTO TÉCNICO CAPACITACIÓN PRODUCTIVIDAD INTECAP,INSTITUTO,INSTITUTO TÉCNICO CAPACITACIÓN PRODUCTIVIDAD INTECAP_4A._CALLE_Y_16_AVENIDA_ZONA_5_COLONIA_HUNAPÚ,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0368-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO COMERCIAL DE COMPUTOS AVANZADOS,4A AVENIDA 15-94 SUR FINAL,78898958,REMY ARTURO SINAY GUDIEL,NILDA JANETHE IBARRA BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,INSTITUTO COMERCIAL COMPUTOS AVANZADOS,INSTITUTO,INSTITUTO COMERCIAL COMPUTOS AVANZADOS_4A_AVENIDA_15-94_SUR_FINAL,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
