CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
17-06-0121-46,17-009,PETEN,SAN FRANCISCO,INSTITUTO NACIONAL DIVERSIFICADO DE BACHILLERATO INDUSTRIAL LIC. RODERICO SANTOS SEGURA TRUJILLO,BARRIO CONCORDIA,79274363,ALVIS ORLANDO CORADO CARRILLO,JOSÉ JOEL LÓPEZ ALAY,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,INSTITUTO NACIONAL DIVERSIFICADO BACHILLERATO INDUSTRIAL LIC. RODERICO SANTOS SEGURA TRUJILLO,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADO BACHILLERATO INDUSTRIAL LIC. RODERICO SANTOS SEGURA TRUJILLO_BARRIO_CONCORDIA,NORTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
17-07-0010-46,17-011,PETEN,SANTA ANA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA LOS ANGELES,45936536,GUSTAVO ADOLFO REYNOSO HERRERA,JERONIMO PRERA HERNANDEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_ALDEA_LOS_ANGELES,NORTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
17-07-0037-46,17-011,PETEN,SANTA ANA,CENTRO EDUCATIVO INTEGRAL MANANTIAL DE SABIDURIA-CEIMSA-,"BARRIO EL CENTRO, SANTA ANA, PETEN",40698999,GUSTAVO ADOLFO REYNOSO HERRERA,ASCENCIÓN LÓPEZ HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN,CENTRO EDUCATIVO INTEGRAL MANANTIAL SABIDURIA-CEIMSA-,CENTRO,"CENTRO EDUCATIVO INTEGRAL MANANTIAL SABIDURIA-CEIMSA-_BARRIO_EL_CENTRO,_SANTA_ANA,_PETEN",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-07-0041-46,17-011,PETEN,SANTA ANA,COLEGIO CRISTIANO ARBOL DE VIDA,ALDEA LOS ANGELES,77923502,GUSTAVO ADOLFO REYNOSO HERRERA,ENMA JUDITH PAZ CRUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO CRISTIANO ARBOL VIDA,COLEGIO,COLEGIO CRISTIANO ARBOL VIDA_ALDEA_LOS_ANGELES,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-07-0043-46,17-011,PETEN,SANTA ANA,LICEO EDUCATIVO SANTA ANA -LICESA-,BARRIO EL CENTRO,32608217,GUSTAVO ADOLFO REYNOSO HERRERA,MARVIN MARCONNY LOPEZ OVANDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,LICEO EDUCATIVO SANTA ANA -LICESA-,LICEO,LICEO EDUCATIVO SANTA ANA -LICESA-_BARRIO_EL_CENTRO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-07-0045-46,17-011,PETEN,SANTA ANA,CENTRO EDUCATIVO INTEGRAL MANANTIAL DE SABIDURIA -CEIMSA-,5A.AVENIDA.ZONA 1 BARRIO EL CENTRO,51689548,GUSTAVO ADOLFO REYNOSO HERRERA,WILMER RUÍZ CORADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,CENTRO EDUCATIVO INTEGRAL MANANTIAL SABIDURIA -CEIMSA-,CENTRO,CENTRO EDUCATIVO INTEGRAL MANANTIAL SABIDURIA -CEIMSA-_5A.AVENIDA.ZONA_1_BARRIO_EL_CENTRO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-07-0048-46,17-011,PETEN,SANTA ANA,COLEGIO CRISTIANO ARBOL DE VIDA,ALDE LOS ANGELES,77923502,GUSTAVO ADOLFO REYNOSO HERRERA,ENMA JUDITH PAZ CRUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO CRISTIANO ARBOL VIDA,COLEGIO,COLEGIO CRISTIANO ARBOL VIDA_ALDE_LOS_ANGELES,NORTE,PRIVADO_BILINGUE_DIARIO(REGULAR)
17-07-0051-46,17-011,PETEN,SANTA ANA,CENTRO EDUCATIVO MUNICIPAL OR JOJMA,ALDEA EL MANGO,40010707,GUSTAVO ADOLFO REYNOSO HERRERA,CONCEPCIÓN ORTIZ GARCIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,CENTRO EDUCATIVO MUNICIPAL OR JOJMA,CENTRO,CENTRO EDUCATIVO MUNICIPAL OR JOJMA_ALDEA_EL_MANGO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-07-0057-46,17-011,PETEN,SANTA ANA,CENTRO EDUCATIVO MUNICIPAL OR JOJMA,ALDEA EL MANGO,40010707,GUSTAVO ADOLFO REYNOSO HERRERA,CONCEPCIÓN ORTIZ GARCIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,CENTRO EDUCATIVO MUNICIPAL OR JOJMA,CENTRO,CENTRO EDUCATIVO MUNICIPAL OR JOJMA_ALDEA_EL_MANGO,NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-07-2205-46,17-011,PETEN,SANTA ANA,ESCUELA DE MAGISTERIO,"BARRIO EL CENTRO, SANTA ANA, PETÉN",46329499,GUSTAVO ADOLFO REYNOSO HERRERA,ENHILL SAMUEL OCHAETA CHÁVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,ESCUELA MAGISTERIO,ESCUELA,"ESCUELA MAGISTERIO_BARRIO_EL_CENTRO,_SANTA_ANA,_PETÉN",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-07-3887-46,17-011,PETEN,SANTA ANA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA SEÑOR CARLOS HUMBERTO GARRIDO CATALÁN,"BARRIO EL CENTRO, SANTA ANA, PETEN",40646888,GUSTAVO ADOLFO REYNOSO HERRERA,LILIAN ARACELY CARDONA CRUZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN,INSTITUTO MUNICIPAL EDUCACIÓN DIVERSIFICADA SEÑOR CARLOS HUMBERTO GARRIDO CATALÁN,INSTITUTO,"INSTITUTO MUNICIPAL EDUCACIÓN DIVERSIFICADA SEÑOR CARLOS HUMBERTO GARRIDO CATALÁN_BARRIO_EL_CENTRO,_SANTA_ANA,_PETEN",NORTE,MUNICIPAL_MONOLINGUE_DIARIO(REGULAR)
17-08-0001-46,17-012,PETEN,DOLORES,LICEO EDUCATIVO ARTE Y CULTURA,CABECERA MUNICIPAL DE DOLORES,33006381,HÉCTOR DAVID MAYÉN MILIÁN,LISBETH GISSELLA DÁVILA OVANDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,LICEO EDUCATIVO ARTE CULTURA,LICEO,LICEO EDUCATIVO ARTE CULTURA_CABECERA_MUNICIPAL_DE_DOLORES,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-08-0003-46,17-014,PETEN,DOLORES,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,ALDEA CALZADA MOPAN,33331080,MARIO AROLDO GUZMAN ALDANA,MANUEL CRUZ PEDRO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO SAN PEDRO MARTIR VERONA,COLEGIO,COLEGIO SAN PEDRO MARTIR VERONA_ALDEA_CALZADA_MOPAN,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-08-0004-46,17-012,PETEN,DOLORES,COLEGIO IXTANCHÉ,"BARRIO EL CENTRO, DOLORES, PETEN",58251277,HÉCTOR DAVID MAYÉN MILIÁN,OLGA ICAL YAQUE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO IXTANCHÉ,COLEGIO,"COLEGIO IXTANCHÉ_BARRIO_EL_CENTRO,_DOLORES,_PETEN",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-08-0072-46,17-012,PETEN,DOLORES,LICEO EDUCATIVO ARTE Y CULTURA,CABECERA MUNICIPAL DE DOLORES,33006381,HÉCTOR DAVID MAYÉN MILIÁN,LISBETH GISSELLA DÁVILA OVANDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,LICEO EDUCATIVO ARTE CULTURA,LICEO,LICEO EDUCATIVO ARTE CULTURA_CABECERA_MUNICIPAL_DE_DOLORES,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-08-0088-46,17-014,PETEN,DOLORES,CENTRO EDUCATIVO MOPÁN -CEMOP-,"ALDEA CALZADA MOPÁN, DOLORES, PETÉN",79277391,MARIO AROLDO GUZMAN ALDANA,DEISY ADALÍ NAJARRO ZUÑIGA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,CENTRO EDUCATIVO MOPÁN -CEMOP-,CENTRO,"CENTRO EDUCATIVO MOPÁN -CEMOP-_ALDEA_CALZADA_MOPÁN,_DOLORES,_PETÉN",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-08-0095-46,17-012,PETEN,DOLORES,COLEGIO MIXTO PRIVADO NUESTRA SEÑORA DE LOS DOLORES,BARRIO EL CENTRO,32620218,HÉCTOR DAVID MAYÉN MILIÁN,ESTUARDO TOMÁS CORZO ALDANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO NUESTRA SEÑORA LOS DOLORES,COLEGIO,COLEGIO NUESTRA SEÑORA LOS DOLORES_BARRIO_EL_CENTRO,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-08-0098-46,17-012,PETEN,DOLORES,COLEGIO IXTANCHE,"BARRIO EL CENTRO, BARRIO EL CENTRO, DOLORES, PETEN",58251277,HÉCTOR DAVID MAYÉN MILIÁN,OLGA ICAL YAQUE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,COLEGIO IXTANCHE,COLEGIO,"COLEGIO IXTANCHE_BARRIO_EL_CENTRO,_BARRIO_EL_CENTRO,_DOLORES,_PETEN",NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-08-0105-46,17-012,PETEN,DOLORES,CENTRO EDUCATIVO RABI ANIBAL E. ALVAREZ MORALES,BARRIO EL MIRADOR,57663555,HÉCTOR DAVID MAYÉN MILIÁN,MARLENY ELIZABETH HERRERA HEREDIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,CENTRO EDUCATIVO RABI ANIBAL E. ALVAREZ MORALES,CENTRO,CENTRO EDUCATIVO RABI ANIBAL E. ALVAREZ MORALES_BARRIO_EL_MIRADOR,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-08-0108-46,17-014,PETEN,DOLORES,CENTRO EDUCATIVO MOPAN -CEMOP-,ALDEA CALZADA MOPAN,49723637,MARIO AROLDO GUZMAN ALDANA,DEISY ADALÍ NAJARRO ZUÑIGA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,CENTRO EDUCATIVO MOPAN -CEMOP-,CENTRO,CENTRO EDUCATIVO MOPAN -CEMOP-_ALDEA_CALZADA_MOPAN,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-08-0111-46,17-014,PETEN,DOLORES,CENTRO EDUCATIVO MOPAN -CEMOP-,ALDEA CALZADA MOPAN,49723637,MARIO AROLDO GUZMAN ALDANA,DEISY ADALÍ NAJARRO ZUÑIGA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,CENTRO EDUCATIVO MOPAN -CEMOP-,CENTRO,CENTRO EDUCATIVO MOPAN -CEMOP-_ALDEA_CALZADA_MOPAN,NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-08-0112-46,17-012,PETEN,DOLORES,COLEGIO IXTANCHÉ,"BARRIO EL CENTRO, MUNICIPIO DE DOLORES, PETEN.",58251277,HÉCTOR DAVID MAYÉN MILIÁN,OLGA ICAL YAQUE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,COLEGIO IXTANCHÉ,COLEGIO,"COLEGIO IXTANCHÉ_BARRIO_EL_CENTRO,_MUNICIPIO_DE_DOLORES,_PETEN.",NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-08-0113-46,17-012,PETEN,DOLORES,CENTRO EDUCATIVO RABÍ ANIBAL E. ALVAREZ MORALES,BARRIO EL MIRADOR,55570117,HÉCTOR DAVID MAYÉN MILIÁN,EVERTH NEFTALÍ QUIXCHÁN RODRÍGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,CENTRO EDUCATIVO RABÍ ANIBAL E. ALVAREZ MORALES,CENTRO,CENTRO EDUCATIVO RABÍ ANIBAL E. ALVAREZ MORALES_BARRIO_EL_MIRADOR,NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-08-0124-46,17-012,PETEN,DOLORES,INED,BARIO NUEVO DEL CARMEN,48968647,HÉCTOR DAVID MAYÉN MILIÁN,URIEL LÓPEZ GARCÍA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,INED,OTRO,INED_BARIO_NUEVO_DEL_CARMEN,NORTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
17-08-3107-46,17-012,PETEN,DOLORES,LICEO EDUCATIVO ARTE Y CULTURA,BARRIO EL CENTRO,33006381,HÉCTOR DAVID MAYÉN MILIÁN,LISBETH GISSELLA DÁVILA OVANDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,LICEO EDUCATIVO ARTE CULTURA,LICEO,LICEO EDUCATIVO ARTE CULTURA_BARRIO_EL_CENTRO,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-08-3207-46,17-012,PETEN,DOLORES,COLEGIO SAN MARTIN DE PORRES,CABECERA MUNICIPAL DE DOLORES,79266095,HÉCTOR DAVID MAYÉN MILIÁN,LOIDA DÁMARIS HOIL BERTRUY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),PETÉN,COLEGIO SAN MARTIN PORRES,COLEGIO,COLEGIO SAN MARTIN PORRES_CABECERA_MUNICIPAL_DE_DOLORES,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-09-0002-46,17-016,PETEN,SAN LUIS,LICEO COMERCIAL NUEVA ENSEÑANZA,BARRIO EL PARAISO,79266780,OCTAVIO LONE GUERRA,EDILSAR DE JESUS PAN BOL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,LICEO COMERCIAL NUEVA ENSEÑANZA,LICEO,LICEO COMERCIAL NUEVA ENSEÑANZA_BARRIO_EL_PARAISO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-09-0004-46,17-015,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,BARRIO LA GASOLINERA ALDEA CHACTE,32589750,DAMIAN AC CAHUEC,BERNARDINO MÉNDEZ YAQUE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO SAN PEDRO MARTIR VERONA,COLEGIO,COLEGIO SAN PEDRO MARTIR VERONA_BARRIO_LA_GASOLINERA_ALDEA_CHACTE,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-09-0005-46,17-016,PETEN,SAN LUIS,INSTITUTO PRIVADO FUENTE DEL SABER,CABECERA MUNICIPAL,40379592,OCTAVIO LONE GUERRA,ROSA MELITZA MOZCOSO VELA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,INSTITUTO FUENTE DEL SABER,INSTITUTO,INSTITUTO FUENTE DEL SABER_CABECERA_MUNICIPAL,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-09-0122-46,17-015,PETEN,SAN LUIS,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA CHACTE,38289379,DAMIAN AC CAHUEC,FRANCISCO CUZ CAAL,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_ALDEA_CHACTE,NORTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
17-09-0144-46,17-010,PETEN,SAN LUIS,INSTITUTO DIVERSIFICADO POR COOPERATIVA ITZAMNA,ALDEA CHINCHILA,46449918,EDWIN HUMBERTO MONTERO ALDANA,ANTONIA LISETH MATEO PÉREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,INSTITUTO DIVERSIFICADO POR COOPERATIVA ITZAMNA,INSTITUTO,INSTITUTO DIVERSIFICADO POR COOPERATIVA ITZAMNA_ALDEA_CHINCHILA,NORTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
17-09-0156-46,17-016,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO EBEN EZER,CASERIO CAIN,NO DISPONIBLE,OCTAVIO LONE GUERRA,JOSÉ CURIALES BARRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,COLEGIO EBEN EZER,COLEGIO,COLEGIO EBEN EZER_CASERIO_CAIN,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-09-0317-46,17-017,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO EL HORIZONTE COMPEH,BARRIO EL HORIZONTE ALDEA MACHAQUILAITO,49885420,RENE XUC PACHAM,ELÍAS BOLÓN TUX,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO EL HORIZONTE COMPEH,COLEGIO,COLEGIO EL HORIZONTE COMPEH_BARRIO_EL_HORIZONTE_ALDEA_MACHAQUILAITO,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-09-0319-46,17-017,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO EL HORIZONTE COMPEH,BARRIO EL HORIZONTE ALDEA MACHAQUILAITO,49885420,RENE XUC PACHAM,ELÍAS BOLÓN TUX,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,COLEGIO EL HORIZONTE COMPEH,COLEGIO,COLEGIO EL HORIZONTE COMPEH_BARRIO_EL_HORIZONTE_ALDEA_MACHAQUILAITO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-09-0322-46,17-015,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,ALDEA CHACTE,49006414,DAMIAN AC CAHUEC,BERNARDINO MÉNDEZ YAQUE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,COLEGIO SAN PEDRO MARTIR VERONA,COLEGIO,COLEGIO SAN PEDRO MARTIR VERONA_ALDEA_CHACTE,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-09-0327-46,17-016,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO SAN LUIS,BARRIO VISTA HERMOSA,42772186,OCTAVIO LONE GUERRA,AIDA ARELY SALAZAR BERNAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,COLEGIO SAN LUIS,COLEGIO,COLEGIO SAN LUIS_BARRIO_VISTA_HERMOSA,NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-09-0329-46,17-016,PETEN,SAN LUIS,INSTITUTO PRIVADO FUENTE DEL SABER,BARRIO TIKAJAL,40379492,OCTAVIO LONE GUERRA,ROSA MELITZA MOZCOSO VELA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,INSTITUTO FUENTE DEL SABER,INSTITUTO,INSTITUTO FUENTE DEL SABER_BARRIO_TIKAJAL,NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-09-0331-46,17-016,PETEN,SAN LUIS,INSTITUTO PRIVADO FUENTE DEL SABER,BARRIO TIKAJAL,40379592,OCTAVIO LONE GUERRA,ROSA MELITZA MOZCOSO VELA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,INSTITUTO FUENTE DEL SABER,INSTITUTO,INSTITUTO FUENTE DEL SABER_BARRIO_TIKAJAL,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-09-0332-46,17-017,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO EL HORIZONTE-COMPEH-,BARRIO EL HORIZONTE ALDEA MACHAQUILAITO,49885420,RENE XUC PACHAM,ELÍAS BOLÓN TUX,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,COLEGIO EL HORIZONTE-COMPEH-,COLEGIO,COLEGIO EL HORIZONTE-COMPEH-_BARRIO_EL_HORIZONTE_ALDEA_MACHAQUILAITO,NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-09-0333-46,17-016,PETEN,SAN LUIS,LICEO COMERCIAL NUEVA ENSEÑANZA,BARRIO EL PARAISO,79267780,OCTAVIO LONE GUERRA,EDILSAR DE JESUS PAN BOL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,LICEO COMERCIAL NUEVA ENSEÑANZA,LICEO,LICEO COMERCIAL NUEVA ENSEÑANZA_BARRIO_EL_PARAISO,NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-09-2453-46,17-016,PETEN,SAN LUIS,LICEO COMERCIAL NUEVA ENSEÑANZA,BARRIO EL PARAISO,79266780,OCTAVIO LONE GUERRA,SABRINA MARISOL COY CHUB,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN,LICEO COMERCIAL NUEVA ENSEÑANZA,LICEO,LICEO COMERCIAL NUEVA ENSEÑANZA_BARRIO_EL_PARAISO,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-09-4145-46,17-016,PETEN,SAN LUIS,CENTRO EDUCATIVO MAYA ASUNCIÓN,CABECERA MUNICIPAL,40475589,OCTAVIO LONE GUERRA,ALICIA MARÍA PRIVADO CATALÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN,CENTRO EDUCATIVO MAYA ASUNCIÓN,CENTRO,CENTRO EDUCATIVO MAYA ASUNCIÓN_CABECERA_MUNICIPAL,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-09-4156-46,17-016,PETEN,SAN LUIS,INSTITUTO PRIVADO FUENTE DEL SABER,CABECERA MUNICIPAL,40379592,OCTAVIO LONE GUERRA,ROSA MELITZA MOZCOSO VELA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,INSTITUTO FUENTE DEL SABER,INSTITUTO,INSTITUTO FUENTE DEL SABER_CABECERA_MUNICIPAL,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-10-0178-46,17-018,PETEN,SAYAXCHE,ESCUELA DE CIENCIAS COMERCIALES SAN ANTONIO DE PADUA,BARRIO EL CENTRO SAYAXCHE,79286043,HUGO RENÉ MACZ POP,JULIAN CARTER CASTELLANOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,ESCUELA CIENCIAS COMERCIALES SAN ANTONIO PADUA,ESCUELA,ESCUELA CIENCIAS COMERCIALES SAN ANTONIO PADUA_BARRIO_EL_CENTRO_SAYAXCHE,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-10-0179-46,17-018,PETEN,SAYAXCHE,ESCUELA DE CIENCIAS COMERCIALES SAN ANTONIO DE PADUA,BARRIO EL CENTRO,58041848,HUGO RENÉ MACZ POP,JULIÁN GUSTAVO LUCERO REQUENA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,ESCUELA CIENCIAS COMERCIALES SAN ANTONIO PADUA,ESCUELA,ESCUELA CIENCIAS COMERCIALES SAN ANTONIO PADUA_BARRIO_EL_CENTRO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
